funz-app       | [ INFO ] GET /health [request-id: FADA912A-D1B4-4D25-9A26-17C5D814295A]
funz-app       | [ INFO ] GET /health [request-id: 474449FF-F829-4009-A4E1-B128D425F4B1]
funz-app       | [ INFO ] GET /health [request-id: F68E2C76-9F60-40B8-B026-9D61BED92D5E]
funz-app       | [ INFO ] GET /health [request-id: B3B4D832-25C7-4704-A13E-8515713B16D6]
funz-app       | [ INFO ] GET /health [request-id: 9C89D723-5E23-448F-AF75-30CB70FDED61]
funz-app       | [ INFO ] GET /health [request-id: E5A5B480-9CF7-4D71-81C2-4F293BC8EFCD]
funz-app       | [ INFO ] GET /health [request-id: 3290D116-9F75-49D4-88C2-93D5C0F3B56D]
funz-app       | [ INFO ] GET /health [request-id: C8DBFA7A-75C6-4B96-AFA1-FF8FDFB45890]
funz-app       | [ INFO ] GET /health [request-id: 2CEC84BD-9C64-4CC7-B6E2-ED4D53CC0128]
funz-app       | [ INFO ] GET /health [request-id: 3F0BF7AC-D523-48CB-91CF-A61E235E62EB]
funz-app       | [ INFO ] GET /health [request-id: 32D333DF-34BB-4F17-B493-9A859BF181D7]
funz-app       | [ INFO ] GET /health [request-id: 913D8C11-12EA-4421-8473-85064744DFAB]
funz-app       | [ INFO ] GET /health [request-id: AADCAFFD-5C58-4441-BB2D-81ABC1F2189D]
funz-app       | [ INFO ] GET /health [request-id: 581F5BA7-B34E-4260-9F65-529EDD9654BD]
funz-app       | [ INFO ] GET /health [request-id: 516208C1-54AD-45EA-94A0-DC40BFAA2420]
funz-app       | [ INFO ] GET /health [request-id: B096AF01-1E5A-4349-AD63-66EA1E29C312]
funz-app       | [ INFO ] GET /health [request-id: 0B0D5908-D6EF-4733-84BA-7694CE8AF90B]
funz-app       | [ INFO ] GET /health [request-id: 84542140-EEE3-4411-88CC-CD5DF78BB595]
funz-app       | [ INFO ] GET /health [request-id: 1739BDAE-1196-420A-B46C-F02C076F73B0]
funz-app       | [ INFO ] GET /health [request-id: 1F331EB4-BF95-435C-BF84-CB24679ECDE9]
funz-app       | [ INFO ] GET /health [request-id: 5C82A803-C3A5-46D6-A72E-BFEA019F10AF]
funz-app       | [ INFO ] GET /health [request-id: 1362D0E0-6FED-445B-8BC0-3B8F1F803AFD]
funz-app       | [ INFO ] GET /health [request-id: 7575E8D1-8B7D-42A7-B91A-2819C254E561]
funz-app       | [ INFO ] GET /health [request-id: 9E927A2A-ABC9-442D-BF49-44DD213F328F]
funz-app       | [ INFO ] GET /health [request-id: FF499F3A-A478-4EF4-BC5E-7E544F997B3F]
funz-app       | [ INFO ] GET /health [request-id: B1A63D7F-7F93-4F86-AAD4-4210A1A12902]
funz-app       | [ INFO ] GET /health [request-id: 14CC5407-89E1-45C8-95BD-FBC8DDEF57B1]
funz-app       | [ INFO ] GET /health [request-id: 8736EE11-905D-40B8-A0FA-531CB2B60647]
funz-app       | [ INFO ] GET /health [request-id: 72241F88-1F3B-4C82-A491-D7FDEC4ADAE6]
funz-app       | [ INFO ] GET /health [request-id: 143BC1EA-C4F1-4044-8650-776BBFA0F881]
funz-app       | [ INFO ] GET /health [request-id: A6EF6A35-E362-4A43-9BF7-A03924D9A406]
funz-app       | [ INFO ] GET /health [request-id: D6C9598F-3D43-4308-A9BC-646B02CFFD90]
funz-app       | [ INFO ] GET /health [request-id: ECD54F7D-5289-43A9-9C04-532395C0E82F]
funz-app       | [ INFO ] GET /health [request-id: 842033FE-24CB-4662-B3CA-E73A6ABC54A5]
funz-app       | [ INFO ] GET /health [request-id: DE73EA4B-5798-4B40-B28F-82A1F8628B5D]
funz-app       | [ INFO ] GET /health [request-id: E29C2656-0732-4567-8754-F930883B29E1]
funz-app       | [ INFO ] GET /health [request-id: E15C5B30-DE3C-467F-A34D-42CCEAB4E8C2]
funz-app       | [ INFO ] GET /health [request-id: 7A2D8FCC-5F79-4DB1-9569-2027E9BA6E87]
funz-app       | [ INFO ] PROPFIND / [request-id: 30F276E0-02E7-436D-A9CA-89F4E37EEEEE]
funz-app       | [ INFO ] GET /health [request-id: C51D7B05-66E4-4BC5-BDFA-CB147DFA1B85]
funz-app       | [ INFO ] GET /health [request-id: 6331F3F2-DE91-4DDF-B13E-061784F22214]
funz-app       | [ INFO ] GET /health [request-id: 3D005A3C-225C-4C7A-B1C8-CA889E59AAE0]
funz-app       | [ INFO ] GET /health [request-id: 5A756491-7595-4E74-A6A4-F628171CD892]
funz-app       | [ INFO ] GET /health [request-id: 0A52B5B2-AA8A-4CDE-9DA7-3869A0668385]
funz-app       | [ INFO ] GET /health [request-id: D8F2E0A7-CED0-4C75-9E62-D11C5BF3AB88]
funz-app       | [ INFO ] GET /health [request-id: 9639D612-9620-455E-BDB9-2DA69D392857]
funz-app       | [ INFO ] GET /health [request-id: EB0B5391-B121-4B9B-B199-F9D7FCA2B70A]
funz-app       | [ INFO ] GET /health [request-id: 92F91E5C-1393-4CAB-8E30-A8FFB308C1AF]
funz-app       | [ INFO ] GET /health [request-id: 42BD2447-28C5-4E88-A1EB-71A9480465D9]
funz-app       | [ INFO ] GET /health [request-id: BD73F995-B1C8-4C1C-8DC8-4EF5C6E7AEB1]
funz-app       | [ INFO ] GET /health [request-id: 6FE2FF96-02FC-4C65-A9E4-2FECE8538171]
funz-app       | [ INFO ] GET /health [request-id: 16894A83-0625-46E3-A3E1-C239232FCE34]
funz-app       | [ INFO ] GET /health [request-id: 867F1392-0C81-4107-B656-1F7B8069E034]
funz-app       | [ INFO ] GET /health [request-id: 470B184C-76B2-4926-B19C-87A1BC9A732D]
funz-app       | [ INFO ] GET /health [request-id: 2B98B20E-02E4-4861-9424-4D0695D4D666]
funz-app       | [ INFO ] GET /health [request-id: 9EBD00F6-A229-490A-B361-985BC761574D]
funz-app       | [ INFO ] GET /health [request-id: 5E03E64C-3C2A-4DDD-BDEE-6FC18723697B]
funz-app       | [ INFO ] GET /health [request-id: 574B0BEE-D197-4E2F-ADD3-09517482D251]
funz-app       | [ INFO ] GET /health [request-id: 03344076-7870-44ED-9137-C59FDD8383A9]
funz-app       | [ INFO ] GET /health [request-id: D82544AF-1080-486F-95FD-6D23DFBD2027]
funz-app       | [ INFO ] GET /health [request-id: 965537C5-5450-4E91-9B68-9F98472E6997]
funz-app       | [ INFO ] GET /health [request-id: 57092B79-ABA1-4084-B384-81EE7A306B79]
funz-app       | [ INFO ] GET /health [request-id: 64279253-F42F-4806-83F9-6DBB4E83D4E1]
funz-app       | [ INFO ] GET /health [request-id: FF119D13-3362-4A6B-B358-0B1EE0249981]
funz-app       | [ INFO ] GET /health [request-id: 48AAC207-05E6-46E3-8977-ABC60B5FA7AE]
funz-app       | [ INFO ] GET /health [request-id: 37C1BCC7-005C-42C3-B7BB-E7D664EE6CA7]
funz-app       | [ INFO ] GET /health [request-id: 4DDAE873-0B25-42D9-98CF-572C754087A6]
funz-app       | [ INFO ] GET /health [request-id: 1D671EE4-392E-4951-95A5-9BC139BD4B44]
funz-app       | [ INFO ] GET /health [request-id: A7994105-24E8-4613-9F05-8FDB1C2AF3C4]
funz-app       | [ INFO ] GET /health [request-id: 4A2F41AF-EF2F-4DCB-91BF-13A6D9315013]
funz-app       | [ INFO ] GET /health [request-id: 49986C73-27FC-480D-B265-C7C6CC563463]
funz-app       | [ INFO ] GET /health [request-id: 00E14DE1-F806-4065-9185-ABDF1C865546]
funz-app       | [ INFO ] GET /health [request-id: 4EE5FD85-92F3-4D95-85CC-9AA57AE3EFB5]
funz-app       | [ INFO ] GET /health [request-id: 354BA902-54CE-4FF6-92B8-4B3BBFF9D2E1]
funz-app       | [ INFO ] GET / [request-id: 2A0280D4-36BC-4859-AF65-756BBB54829E]
funz-app       | [ INFO ] POST /auth/refresh [request-id: C95AA601-D4F0-4246-BA8B-708A07AF91F5]
funz-app       | [ INFO ] Token refreshed [user_id: D511084D-8F48-4A84-AC05-C8E8C0474ADC]
funz-app       | [ INFO ] GET /user/profile [request-id: 68211DFC-36CA-44B1-9921-0CEE22128A67]
funz-app       | [ INFO ] GET /user/pois [request-id: 696438CD-B3DA-4250-A310-BCAC00DAF181]
funz-app       | [ INFO ] GET /map/dates [request-id: 1E3F5BBB-45DB-4772-B5DA-E3582A7FAEA7]
funz-app       | [ INFO ] GET /map/forecast-dates [request-id: 2071CDD9-3705-46D5-891A-F6A9DD964814]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/271/186 [request-id: 9B78C657-28B5-498A-B269-0281E5DAB768]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 9B78C657-28B5-498A-B269-0281E5DAB768, url: /map/tiles/2026-04-09/9/271/186?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/8/135/93 [request-id: 16D841B9-82FF-4995-B18E-D3412ED64D83]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 16D841B9-82FF-4995-B18E-D3412ED64D83, url: /map/tiles/2026-04-09/8/135/93?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/272/187 [request-id: 5F9CC630-9FD4-43E8-8E02-E2D6E1E724C5]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/273/184 [request-id: 29430C4B-A151-4020-9E91-62AB96E6D24F]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 5F9CC630-9FD4-43E8-8E02-E2D6E1E724C5, url: /map/tiles/2026-04-09/9/272/187?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 29430C4B-A151-4020-9E91-62AB96E6D24F, url: /map/tiles/2026-04-09/9/273/184?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/271/187 [request-id: 1E3530BF-DDB3-4536-80CD-340D1BEFAC5B]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 1E3530BF-DDB3-4536-80CD-340D1BEFAC5B, url: /map/tiles/2026-04-09/9/271/187?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/272/183 [request-id: 7667E5EC-A720-40F5-9A7A-05BB0D5F0C01]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/271/183 [request-id: EF96C364-8A64-48D8-AA6F-AF0ABA845FD4]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 7667E5EC-A720-40F5-9A7A-05BB0D5F0C01, url: /map/tiles/2026-04-09/9/272/183?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: EF96C364-8A64-48D8-AA6F-AF0ABA845FD4, url: /map/tiles/2026-04-09/9/271/183?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/8/135/91 [request-id: 442470A1-A925-481F-9860-B6E9979D09F1]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 442470A1-A925-481F-9860-B6E9979D09F1, url: /map/tiles/2026-04-09/8/135/91?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/7/67/45 [request-id: 1B360BC0-3080-463B-BEBD-99679077F01A]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 1B360BC0-3080-463B-BEBD-99679077F01A, url: /map/tiles/2026-04-09/7/67/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/6/33/22 [request-id: DE6BE4AE-F354-4B74-8EE4-3326808C864E]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: DE6BE4AE-F354-4B74-8EE4-3326808C864E, url: /map/tiles/2026-04-09/6/33/22?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /weather/daily [request-id: 54B7CE55-A536-4E02-B7BA-4677A5A91C4C]
funz-app       | [ INFO ] GET /map/score [request-id: AD83FE9A-D06F-421C-9079-7B9C89EF1C4B]
funz-app       | [ INFO ] GET /weather/daily [request-id: 8D3F1FEC-39D5-4F68-8846-CD86550232DF]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/270/187 [request-id: 9B61A4E2-E765-4DA1-BA5B-F0151C51AB04]
funz-app       | [ WARNING ] Abort.401: Invalid or expired token. [method: GET, request-id: 9B61A4E2-E765-4DA1-BA5B-F0151C51AB04, url: /map/tiles/2026-04-09/9/270/187?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2OTYwOTkuMDg4NzAxMiwic3ViIjoiRDUxMTA4NEQtOEY0OC00QTg0LUFDMDUtQzhFOEMwNDc0QURDIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImVtYWlsIjoic2dhcnU5NkBnbWFpbC5jb20iLCJleHAiOjE3NzU2OTY5OTkuMDg4NzAxMn0.Nj4x1FVlPNBxEqYpjb1_nmpms4s6g9AEnfRaS7kKPGhnj5wZrMYcnqR22tPXCxhkKcofsbAibeOTR2jv4gxkrUkNskt6irsUGvFbhiQzABd7qkIQd0GrtyuxHEL6GelKm8aBWrWU-yjcWzbkyX8hBuklvG6Jmbm8OqUOxS2pXfN5s0byrbEEcg_-jMHAVuvENfTz5n-Ory5qqYNThozA9nqtSAbcnwUdWOLKgmM4zLJPx8Tn_25ii-rj9AZO-czQug0I4RWMmeppgHHoDsuUGiFdjt3rLGUYdCt70b7JKzBXrp6gc0fhoxZYFx9JxI6LfkpGMEkDm1_Mh6UDF4ojCw, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/270/183 [request-id: CED7A342-1C25-45E2-9142-8ACC85551749]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/270/184 [request-id: 1534A8CA-A0FB-4E28-B7AA-354FD176ED1E]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/9/270/186 [request-id: 8A820AA1-481F-4B8F-80B2-E5ACC4330C33]
